#size: 500 5
#stance_hip, swing_hip, stance_knee, swing_knee,torso_angle
19.23023439,-3.296485997,28.73251771,44.24538516,16.7481222
19.1523152,-3.139385917,28.68633208,44.53062343,16.74941683
19.07447309,-2.98196958,28.63993855,44.81503437,16.7508467
18.99673094,-2.824014487,28.59323305,45.09834472,16.75246381
18.91901924,-2.665530179,28.54612352,45.38067538,16.75424415
18.84136301,-2.506755955,28.49881568,45.66233336,16.75612995
18.76376366,-2.347830689,28.45135308,45.94315933,16.75812071
18.68625147,-2.188494504,28.40365541,46.22289895,16.7602569
18.60881711,-2.028770794,28.35571414,46.50148343,16.76252813
18.53144366,-1.868553752,28.30736134,46.77866472,16.76498262
18.4541126,-1.708244073,28.25890901,47.05518932,16.76750779
18.37683282,-1.547782135,28.21033261,47.33091732,16.77011759
18.29968029,-1.386839799,28.16147778,47.60476615,16.77291028
