#size: 500 5
#stance_hip, swing_hip, stance_knee, swing_knee,torso_angle
19.54515115,2.894779279,28.69310165,59.15539068,9.688868779
19.42605547,3.099046568,28.61636051,59.41014351,9.69403371
19.30694426,3.303237972,28.53927623,59.6630317,9.699180417
19.18783425,3.507283079,28.46181447,59.91334439,9.704313872
19.06871082,3.711126071,28.38369437,60.15952558,9.709427144
18.94950978,3.914776914,28.30491637,60.40187729,9.714502232
18.83029976,4.118323112,28.22580481,60.6421359,9.719555964
18.71108773,4.321700291,28.14632406,60.87965184,9.724595782
18.59184132,4.52487817,28.06625351,61.11358984,9.729628111
18.47257855,4.727778399,27.98563163,61.3431503,9.734621872
18.35328873,4.930534624,27.90463335,61.57030506,9.739582622
18.23401063,5.133122988,27.82332032,61.79467073,9.744536071
18.11469141,5.335469248,27.74143305,62.01528135,9.749486037
17.99537123,5.53756037,27.65914207,62.23240974,9.754418209
17.87603428,5.739402173,27.57641261,62.44597588,9.759296452
17.75672403,5.941075552,27.49342159,62.6566773,9.764174321
17.63736911,6.142472269,27.40990067,62.8636216,9.7690508
17.51801238,6.343635271,27.32601719,63.0675109,9.773926117
17.39866277,6.544491425,27.24175556,63.2674775,9.778753466
17.2793524,6.745130763,27.15725286,63.46419307,9.783569517
17.16000123,6.945480195,27.07226197,63.65710541,9.788391712
17.04065908,7.145592693,26.98695521,63.84704789,9.79322069
16.92130931,7.345424332,26.9013102,64.03358565,9.798028007
