#size: 500 5
#stance_hip, swing_hip, stance_knee, swing_knee,torso_angle
20.79907086,-10.89021112,15.52736969,25.35031272,13.58705531
20.77323877,-10.83184641,15.63306733,25.57364169,13.57022408
20.74640333,-10.77142861,15.73699367,25.79945957,13.55352686
20.71855172,-10.70897916,15.83906681,26.02765179,13.53697554
20.6895515,-10.64436602,15.93896066,26.25822738,13.52061102
20.6598072,-10.5782736,16.0373933,26.49044695,13.50437293
20.6292891,-10.51072582,16.13433599,26.72426264,13.48826018
20.59750382,-10.44073725,16.22890321,26.96081212,13.47236535
20.56442837,-10.36830021,16.32103931,27.20011022,13.45667488
20.53066377,-10.29445906,16.41181541,27.44095122,13.44111235
20.49614733,-10.21920395,16.50106595,27.68324739,13.42570616
20.46048018,-10.1418613,16.58804764,27.92769582,13.41052218
